"ITTER107","Territory","TIPO_DATO15","Biometric functions","SEXISTAT1","Gender","ETA1","Age and age class","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","1993","1993",0.0001958,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","1994","1994",0.0001909,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","1995","1995",0.0001998,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","1996","1996",0.0002156,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","1997","1997",0.0002141,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","1998","1998",0.0002094,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","1999","1999",0.0002549,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","2000","2000",0.0003071,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","2001","2001",0.0003676,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","2002","2002",0.000081,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","2003","2003",0.0000431,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","2004","2004",0.0000904,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","2005","2005",0.0000485,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","2006","2006",0.0000677,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","2007","2007",0.0000525,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","2008","2008",0.00005,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","2009","2009",0.0000576,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","2010","2010",0.0000667,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","2011","2011",0.0000774,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","2012","2012",0.0000441,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","2013","2013",0.0000584,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","2014","2014",0.0000811,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","2015","2015",0.0000668,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","2016","2016",0.00013,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","2017","2017",0.0001144,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","2018","2018",0.0001308,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","2019","2019",0.0001183,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y115-119","115-119 years","2020","2020",0.000048,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","1974","1974",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","1975","1975",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","1976","1976",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","1977","1977",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","1978","1978",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","1979","1979",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","1980","1980",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","1981","1981",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","1982","1982",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","1983","1983",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","1984","1984",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","1985","1985",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","1986","1986",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","1987","1987",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","1988","1988",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","1989","1989",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","1990","1990",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","1991","1991",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","1992","1992",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","1993","1993",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","1994","1994",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","1995","1995",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","1996","1996",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","1997","1997",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","1998","1998",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","1999","1999",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","2000","2000",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","2001","2001",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","2002","2002",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","2003","2003",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","2004","2004",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","2005","2005",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","2006","2006",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","2007","2007",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","2008","2008",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","2009","2009",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","2010","2010",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","2011","2011",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","2012","2012",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","2013","2013",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","2014","2014",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","2015","2015",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","2016","2016",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","2017","2017",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","2018","2018",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","2019","2019",0,,
"IT","Italy","PYLIVED","years lived - Lx","9","total","Y115-119","115-119 years","2020","2020",0,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","1974","1974",0.701,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","1975","1975",0.685,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","1976","1976",0.687,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","1977","1977",0.698,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","1978","1978",0.715,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","1979","1979",0.714,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","1980","1980",0.701,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","1981","1981",0.727,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","1982","1982",0.705,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","1983","1983",0.681,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","1984","1984",0.707,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","1985","1985",0.703,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","1986","1986",0.713,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","1987","1987",0.73,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","1988","1988",0.733,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","1989","1989",0.751,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","1990","1990",0.747,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","1991","1991",0.755,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","1992","1992",0.773,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","1993","1993",0.774,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","1994","1994",0.772,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","1995","1995",0.777,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","1996","1996",0.784,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","1997","1997",0.782,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","1998","1998",0.78,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","1999","1999",0.794,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","2000","2000",0.81,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","2001","2001",0.827,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","2002","2002",0.737,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","2003","2003",0.703,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","2004","2004",0.745,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","2005","2005",0.709,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","2006","2006",0.73,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","2007","2007",0.717,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","2008","2008",0.714,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","2009","2009",0.722,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","2010","2010",0.73,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","2011","2011",0.735,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","2012","2012",0.703,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","2013","2013",0.717,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","2014","2014",0.737,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","2015","2015",0.725,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","2016","2016",0.768,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","2017","2017",0.757,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","2018","2018",0.764,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","2019","2019",0.758,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y115-119","115-119 years","2020","2020",0.707,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y115-119","115-119 years","1974","1974",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y115-119","115-119 years","1975","1975",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y115-119","115-119 years","1976","1976",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y115-119","115-119 years","1977","1977",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y115-119","115-119 years","1978","1978",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y115-119","115-119 years","1979","1979",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y115-119","115-119 years","1980","1980",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y115-119","115-119 years","1981","1981",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y115-119","115-119 years","1982","1982",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y115-119","115-119 years","1983","1983",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y115-119","115-119 years","1984","1984",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y115-119","115-119 years","1985","1985",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y115-119","115-119 years","1986","1986",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y115-119","115-119 years","1987","1987",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y115-119","115-119 years","1988","1988",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y115-119","115-119 years","1989","1989",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y115-119","115-119 years","1990","1990",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y115-119","115-119 years","1991","1991",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y115-119","115-119 years","1992","1992",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y115-119","115-119 years","1993","1993",0,,
"IT","Italy","SURVIVORS","survivors - lx","9","total","Y115-119","115-119 years","1994","1994",0,,
